"","Station","Time","Entrances","Order","line","color1","color2","start","finish"
"59","Wiehle","19:00",87,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"60","Wiehle","19:15",65.4,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"61","Wiehle","19:30",64.6,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"62","Wiehle","19:45",55.2,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"63","Wiehle","20:00",47.6,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"64","Wiehle","20:15",53,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"65","Wiehle","20:30",48.2,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"66","Wiehle","20:45",46,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"67","Wiehle","21:00",48.4,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"68","Wiehle","21:15",41.6,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"69","Wiehle","21:30",48.8,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"70","Wiehle","21:45",42.2,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"71","Wiehle","22:00",33.6,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"72","Wiehle","22:15",41.8,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"73","Wiehle","22:30",37.4,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"74","Wiehle","22:45",27.4,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"75","Wiehle","23:00",15.2,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"76","Wiehle","23:15",4.6,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"77","Wiehle","23:30",3.8,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"78","Wiehle","23:45",3,1,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"79","Spring Hill","04:30",0.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"80","Spring Hill","04:45",4.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"81","Spring Hill","05:00",7.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"82","Spring Hill","05:15",7.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"83","Spring Hill","05:30",7.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"84","Spring Hill","05:45",10.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"85","Spring Hill","06:00",20.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"86","Spring Hill","06:15",30.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"87","Spring Hill","06:30",29,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"88","Spring Hill","06:45",39.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"89","Spring Hill","07:00",54.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"90","Spring Hill","07:15",55.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"91","Spring Hill","07:30",59.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"92","Spring Hill","07:45",55.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"93","Spring Hill","08:00",56.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"94","Spring Hill","08:15",61.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"95","Spring Hill","08:30",53,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"96","Spring Hill","08:45",63.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"97","Spring Hill","09:00",49,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"98","Spring Hill","09:15",47.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"99","Spring Hill","09:30",49,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"100","Spring Hill","09:45",41.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"101","Spring Hill","10:00",39.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"102","Spring Hill","10:15",36,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"103","Spring Hill","10:30",31,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"104","Spring Hill","10:45",30.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"105","Spring Hill","11:00",27.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"106","Spring Hill","11:15",26.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"107","Spring Hill","11:30",29,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"108","Spring Hill","11:45",28.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"109","Spring Hill","12:00",26.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"110","Spring Hill","12:15",26.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"111","Spring Hill","12:30",22.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"112","Spring Hill","12:45",26.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"113","Spring Hill","13:00",22.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"114","Spring Hill","13:15",27.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"115","Spring Hill","13:30",24.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"116","Spring Hill","13:45",29.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"117","Spring Hill","14:00",31.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"118","Spring Hill","14:15",31.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"119","Spring Hill","14:30",35.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"120","Spring Hill","14:45",38.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"121","Spring Hill","15:00",36,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"122","Spring Hill","15:15",40.6,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"123","Spring Hill","15:30",43.4,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"124","Spring Hill","15:45",44,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"125","Spring Hill","16:00",62.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"126","Spring Hill","16:15",62,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"127","Spring Hill","16:30",73.2,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"128","Spring Hill","16:45",62.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
"129","Spring Hill","17:00",86.8,2,"Silver","#A1A3A1","#f5f5f5",10.5,24.5
