"","Station","Time","Entrances","Order","line","color1","color2","start","finish"
"55","Franconia-Springfield","18:00",89.8,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"56","Franconia-Springfield","18:15",92.2,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"57","Franconia-Springfield","18:30",69.4,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"58","Franconia-Springfield","18:45",67,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"59","Franconia-Springfield","19:00",67.2,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"60","Franconia-Springfield","19:15",52.4,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"61","Franconia-Springfield","19:30",53.8,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"62","Franconia-Springfield","19:45",59,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"63","Franconia-Springfield","20:00",37,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"64","Franconia-Springfield","20:15",48.2,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"65","Franconia-Springfield","20:30",39.2,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"66","Franconia-Springfield","20:45",43.6,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"67","Franconia-Springfield","21:00",32.2,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"68","Franconia-Springfield","21:15",49.2,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"69","Franconia-Springfield","21:30",49.4,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"70","Franconia-Springfield","21:45",32.4,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"71","Franconia-Springfield","22:00",32.6,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"72","Franconia-Springfield","22:15",34.4,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"73","Franconia-Springfield","22:30",36,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"74","Franconia-Springfield","22:45",27.6,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"75","Franconia-Springfield","23:00",18.6,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"76","Franconia-Springfield","23:15",12.8,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"77","Franconia-Springfield","23:30",5.4,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"78","Franconia-Springfield","23:45",3,1,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"79","Van Dorn Street","04:30",0.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"80","Van Dorn Street","04:45",41.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"81","Van Dorn Street","05:00",51.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"82","Van Dorn Street","05:15",37,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"83","Van Dorn Street","05:30",54.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"84","Van Dorn Street","05:45",64.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"85","Van Dorn Street","06:00",161.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"86","Van Dorn Street","06:15",131,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"87","Van Dorn Street","06:30",172.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"88","Van Dorn Street","06:45",181.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"89","Van Dorn Street","07:00",265,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"90","Van Dorn Street","07:15",215.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"91","Van Dorn Street","07:30",251.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"92","Van Dorn Street","07:45",230.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"93","Van Dorn Street","08:00",251.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"94","Van Dorn Street","08:15",190,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"95","Van Dorn Street","08:30",140.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"96","Van Dorn Street","08:45",131.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"97","Van Dorn Street","09:00",114,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"98","Van Dorn Street","09:15",89.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"99","Van Dorn Street","09:30",75.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"100","Van Dorn Street","09:45",68.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"101","Van Dorn Street","10:00",69.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"102","Van Dorn Street","10:15",65.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"103","Van Dorn Street","10:30",55,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"104","Van Dorn Street","10:45",52,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"105","Van Dorn Street","11:00",59.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"106","Van Dorn Street","11:15",58.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"107","Van Dorn Street","11:30",42.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"108","Van Dorn Street","11:45",52.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"109","Van Dorn Street","12:00",51.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"110","Van Dorn Street","12:15",45.8,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"111","Van Dorn Street","12:30",36,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"112","Van Dorn Street","12:45",42.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"113","Van Dorn Street","13:00",46.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"114","Van Dorn Street","13:15",48.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"115","Van Dorn Street","13:30",43.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"116","Van Dorn Street","13:45",41,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"117","Van Dorn Street","14:00",42.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"118","Van Dorn Street","14:15",46.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"119","Van Dorn Street","14:30",42.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"120","Van Dorn Street","14:45",43.2,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"121","Van Dorn Street","15:00",51.6,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"122","Van Dorn Street","15:15",51.4,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
"123","Van Dorn Street","15:30",52,2,"Blue","#1C95D3","#e8f4fa",9.5,23.5
